371	431	412	618	462	348
371	431	412	622	461	353
371	432	412	635	460	360
370	431	412	650	460	366
371	431	412	649	459	374
372	432	411	658	458	384
373	432	412	662	457	392
373	433	412	680	455	397
375	434	412	677	454	404
376	436	411	687	453	410
378	438	412	687	452	416
379	439	411	691	451	419
380	441	412	709	450	426
381	444	411	716	449	429
383	447	411	712	447	433
385	450	411	716	445	440
385	452	411	719	443	443
389	455	410	716	442	446
390	459	411	740	440	449
391	463	410	723	440	451
392	466	410	723	439	452
393	470	410	724	438	454
393	474	409	723	438	454
394	478	409	724	438	456
395	484	409	725	437	456
395	489	409	728	438	459
397	494	409	725	437	459
397	499	409	729	437	459
398	503	409	728	437	460
399	507	409	729	438	461
400	511	410	729	438	461
401	515	410	729	440	463
403	521	410	731	441	463
405	525	422	732	444	464
407	530	429	733	448	465
410	534	432	735	452	466
412	537	436	735	455	465
412	541	439	735	458	465
414	544	441	737	461	466
414	548	443	737	462	466
415	552	446	739	462	465
416	556	449	739	463	465
416	559	449	737	464	466
417	562	450	738	465	466
418	566	451	738	467	465
418	575	451	739	469	465
419	575	451	739	470	465
420	573	453	739	473	466
421	592	455	740	476	466
422	580	457	740	478	466
423	575	459	741	480	466
424	575	462	740	485	466
424	578	463	740	487	467
424	579	465	740	488	466
424	581	466	747	490	465
424	583	467	743	493	466
424	584	468	743	493	466
424	586	469	749	494	465
423	587	470	742	494	466
422	590	471	753	495	466
421	592	472	745	497	465
421	595	474	747	499	466
421	596	476	747	501	467
421	598	478	743	502	466
421	598	480	743	501	466
421	599	481	743	506	467
421	600	482	746	507	466
421	600	484	744	509	467
420	601	488	745	510	467
420	602	487	749	512	467
420	598	489	749	515	467
420	603	491	748	516	468
415	602	493	750	517	468
420	603	495	751	518	467
419	606	496	749	520	467
419	603	497	751	523	468
419	603	499	753	525	467
419	604	501	754	526	468
419	603	502	755	529	468
418	604	504	754	531	467
418	606	506	757	533	469
418	606	507	758	535	468
417	607	508	758	536	469
417	607	511	758	536	468
417	607	515	757	536	469
416	607	519	755	539	469
416	607	523	754	536	467
415	607	524	751	537	468
415	606	524	751	536	469
415	606	523	751	536	466
415	605	522	751	536	467
414	604	521	747	535	467
414	603	519	750	535	467
413	600	518	751	534	466
413	597	516	750	534	466
413	594	515	749	533	466
413	589	513	749	531	464
414	583	511	747	529	465
415	576	510	747	528	464
416	570	508	747	527	464
416	567	509	746	527	465
416	565	508	745	528	463
416	563	506	746	525	463
416	561	510	745	525	462
416	557	506	744	525	463
418	549	507	743	524	462
419	538	504	743	524	462
423	526	504	742	523	461
421	512	503	741	521	461
421	496	502	749	519	459
420	483	500	747	518	456
419	472	498	740	515	454
418	463	497	743	512	452
416	460	495	747	509	450
414	452	492	744	506	446
411	447	491	740	503	439
408	444	488	734	500	432
407	441	485	713	497	423
405	447	484	697	495	411
402	442	483	677	493	395
400	442	483	654	497	379
398	442	482	631	492	362
397	442	481	611	492	345
396	442	478	591	491	330
395	442	479	576	490	316
394	443	471	562	488	305
393	443	467	551	485	298
392	443	462	544	482	295
390	443	458	537	479	292
389	444	455	533	477	289
389	443	453	528	476	289
387	444	452	524	476	289
387	444	452	522	475	288
386	444	452	519	475	287
385	444	452	518	474	286
385	444	451	517	474	286
385	444	452	517	474	286
384	444	452	516	475	286
385	444	452	516	474	285
384	444	452	516	474	286
383	444	452	517	475	286
383	445	452	517	474	286
383	445	453	518	475	286
383	445	453	521	474	287
383	445	453	521	474	287
383	445	456	524	474	287
383	445	454	527	474	288
383	445	454	531	474	289
382	445	456	537	473	292
384	445	458	546	473	294
382	445	459	556	474	301
383	445	461	567	473	309
383	445	464	577	474	318
384	446	468	586	475	327
384	445	473	596	479	333
385	445	478	606	485	339
386	445	483	618	492	345
386	445	487	634	498	351
387	446	490	659	502	358
388	446	493	666	505	368
388	446	494	687	506	377
388	447	496	691	508	386
389	447	498	701	509	398
389	447	499	708	509	403
390	448	499	715	510	411
390	449	500	722	512	416
390	447	500	729	514	420
391	449	501	738	515	424
392	450	507	738	518	426
392	450	504	739	520	430
393	451	505	735	521	432
393	451	505	739	521	436
394	452	505	741	522	439
394	452	505	743	521	442
394	452	506	746	522	445
395	452	507	747	522	448
396	452	508	759	523	450
397	452	510	751	526	452
399	453	512	751	530	454
400	454	514	759	536	455
402	455	518	762	541	457
407	456	520	761	546	458
410	458	523	763	551	459
414	462	526	763	554	459
416	468	527	756	557	459
417	476	528	753	560	461
418	486	529	757	561	462
417	494	530	757	563	461
420	502	531	757	565	467
421	508	531	757	567	467
422	513	531	757	569	469
423	517	530	757	570	469
423	517	531	755	571	469
421	515	532	757	572	470
420	515	532	755	573	470
419	517	534	755	575	470
418	518	535	755	577	471
416	520	537	755	579	471
414	522	539	755	582	471
412	525	540	755	583	471
411	527	541	755	584	470
410	530	541	754	585	470
408	532	542	753	585	470
407	534	541	753	584	469
406	534	540	753	583	468
406	533	538	751	581	467
407	530	536	750	578	466
408	527	534	750	575	465
410	523	531	749	570	464
413	518	528	748	570	464
414	514	526	749	567	463
415	509	523	747	564	462
415	505	520	754	561	461
413	501	518	751	558	458
410	494	514	745	555	454
406	483	510	745	550	448
405	473	506	735	545	439
403	466	501	727	541	428
401	464	497	719	530	416
399	462	492	713	521	401
397	461	488	689	513	383
395	460	484	667	505	361
393	458	480	620	499	336
392	457	476	589	493	318
390	456	472	566	488	306
388	456	470	550	483	303
385	455	468	536	480	294
382	454	466	532	477	291
381	453	466	520	475	289
380	450	465	510	475	287
378	450	462	506	475	286
378	450	459	504	475	285
376	449	458	502	475	285
375	448	457	501	475	285
374	448	456	500	476	284
373	447	456	499	476	284
371	447	456	499	477	284
370	446	456	498	477	283
370	446	456	498	477	284
369	446	456	498	478	283
369	446	456	498	478	283
368	445	456	499	478	283
368	445	455	500	478	283
368	443	454	500	478	283
367	441	453	500	478	284
367	439	451	503	477	284
367	437	446	504	477	284
367	436	449	506	477	284
368	436	450	508	476	284
369	435	450	508	476	284
374	435	451	509	476	285
370	435	454	509	477	285
371	435	459	510	478	286
372	435	466	511	482	286
373	434	476	513	488	286
374	434	485	515	498	286
376	435	495	515	509	286
378	435	501	515	520	287
379	435	507	514	530	286
379	435	511	514	538	287
380	435	515	545	546	287
381	435	517	526	552	288
381	435	519	517	557	288
381	435	520	522	561	289
382	435	522	525	564	289
382	435	523	526	568	289
383	436	526	527	571	290
384	434	528	531	575	290
385	436	531	535	578	290
390	436	534	539	582	290
388	436	537	544	584	288
389	435	538	556	584	288
391	435	539	554	585	286
392	435	541	550	586	286
393	435	542	546	586	286
394	434	542	544	586	285
395	435	543	543	587	285
395	435	544	541	587	284
395	435	545	540	587	284
396	436	545	538	587	283
396	436	545	537	587	283
397	436	545	536	587	282
398	436	546	535	587	283
398	436	546	534	587	283
398	436	545	533	586	282
398	436	545	533	585	282
398	436	544	533	584	280
398	437	544	534	583	282
397	437	544	536	581	282
396	438	542	540	579	282
396	438	540	543	577	283
395	439	539	549	576	284
389	438	538	553	574	284
394	438	538	555	573	285
394	438	537	557	573	285
394	438	537	559	572	286
394	438	536	563	571	287
394	438	536	568	571	288
394	437	534	573	570	289
394	444	531	580	568	290
394	438	532	582	566	290
393	438	535	587	563	290
393	438	536	593	559	290
392	439	535	590	554	290
392	438	532	574	549	290
391	438	529	568	543	289
390	438	524	556	536	290
389	438	517	554	529	290
389	438	514	551	522	289
388	438	510	547	518	288
388	438	506	542	515	288
388	438	502	536	512	288
387	437	500	532	509	288
386	437	498	526	506	288
386	436	497	523	503	288
386	436	497	520	501	287
386	435	496	519	499	287
386	435	497	517	498	287
386	435	496	517	497	287
386	435	496	516	495	288
385	435	496	515	493	288
385	435	494	516	492	288
386	436	493	516	492	288
385	436	491	517	490	288
385	436	491	527	489	287
385	436	490	518	489	288
385	436	485	518	488	288
384	436	482	516	487	288
384	436	478	518	487	288
384	437	475	517	487	288
384	436	472	517	487	288
384	437	472	515	487	288
384	437	472	514	487	288
383	437	473	513	487	288
383	438	474	512	488	288
382	438	477	513	489	288
382	438	478	512	490	287
380	439	479	511	490	288
379	440	479	513	491	288
378	440	479	512	491	288
377	440	479	512	491	288
375	441	479	512	491	287
374	441	480	513	492	288
374	441	480	512	492	286
372	441	480	513	492	288
372	440	477	513	491	287
371	440	480	514	490	287
371	440	480	513	490	288
370	441	479	520	488	288
370	441	479	525	488	290
371	440	478	536	486	294
370	440	477	550	484	301
370	440	475	564	481	310
371	440	471	580	479	323
370	440	466	615	477	338
371	440	459	660	473	353
370	440	452	685	468	370
372	441	447	685	464	387
374	442	443	719	459	402
377	445	442	687	455	413
380	448	441	707	452	422
381	453	440	718	449	429
382	459	439	718	447	434
384	466	439	717	445	439
386	475	439	711	444	443
387	487	439	717	444	446
388	503	439	722	443	448
388	520	438	725	443	451
389	534	438	727	443	453
391	546	438	729	443	455
392	555	438	733	443	457
393	562	437	737	443	459
394	568	436	735	443	460
396	573	436	735	443	462
397	577	436	733	443	463
399	581	435	736	444	463
399	585	440	740	444	464
399	590	435	737	444	464
399	633	434	741	444	463
399	599	435	734	445	463
400	605	434	735	445	462
402	610	435	734	446	462
404	613	435	735	448	460
406	617	436	741	449	459
410	620	437	740	450	458
413	623	437	735	451	457
416	624	438	741	452	455
417	626	438	745	452	456
419	626	438	736	453	454
420	626	437	745	454	454
421	626	438	739	455	453
422	627	439	738	457	453
423	627	440	745	458	453
423	627	441	740	459	452
423	628	442	739	460	452
424	627	444	738	462	452
423	627	444	739	463	451
423	628	445	736	463	451
424	627	446	735	464	451
423	627	446	734	464	450
423	626	446	732	464	450
422	626	447	726	464	450
422	625	448	730	463	449
421	623	448	735	462	448
419	621	448	735	461	448
418	618	447	737	459	448
416	614	447	742	457	447
416	608	446	735	456	446
415	597	446	729	455	445
413	580	444	719	452	443
410	556	445	710	452	441
409	558	444	695	452	437
406	505	443	687	452	432
399	489	445	669	453	426
389	476	442	653	453	419
382	470	445	643	454	410
376	463	441	619	454	401
370	452	440	601	455	391
364	443	440	591	456	381
358	437	440	581	458	369
354	436	439	573	459	358
350	436	439	577	461	348
348	437	438	589	462	339
345	438	439	604	463	331
343	439	439	577	464	321
341	439	439	562	465	313
340	440	440	568	466	307
339	441	439	570	466	302
339	443	439	558	467	298
338	441	440	538	467	294
337	443	439	532	466	292
336	443	438	530	466	291
336	443	438	527	467	289
334	443	437	527	466	288
333	444	435	549	469	286
332	444	435	534	466	286
331	442	434	530	465	285
330	439	434	533	465	284
329	436	433	523	462	283
329	433	432	523	464	283
329	429	431	526	463	283
328	424	430	534	464	283
328	420	430	517	463	283
327	417	429	514	462	283
326	415	429	516	462	283
326	413	429	517	461	284
326	413	429	514	461	282
326	411	429	514	460	283
325	410	429	516	459	283
324	412	429	514	459	284
327	414	428	519	458	286
328	418	428	519	456	291
330	424	426	523	456	300
334	432	425	542	455	314
340	443	424	559	453	331
348	457	426	571	452	348
355	475	422	586	451	362
362	493	420	606	449	378
365	522	420	642	447	393
369	548	419	667	445	408
371	567	419	681	442	420
376	576	419	683	440	429
380	581	419	689	438	434
384	582	418	697	437	438
387	586	417	702	436	443
389	587	417	710	435	446
391	589	416	726	433	451
394	589	417	714	432	454
395	588	417	717	432	456
398	587	416	718	431	457
400	588	416	720	431	459
402	588	416	721	431	460
404	588	416	724	430	461
406	587	415	727	430	463
407	588	416	729	429	464
409	589	414	729	428	466
411	589	413	731	428	460
412	591	413	733	428	466
413	592	405	732	427	467
415	593	413	734	428	466
416	592	412	737	428	467
416	594	412	735	428	467
417	596	411	737	427	469
417	597	412	738	427	469
418	599	411	737	428	469
419	601	411	737	429	470
419	602	411	738	429	471
420	603	410	738	430	470
420	605	411	738	431	470
421	606	412	738	433	469
421	608	412	737	435	470
422	608	413	737	436	470
423	608	415	735	438	468
423	607	414	735	438	468
422	606	415	734	438	468
420	604	413	735	436	467
419	601	412	733	434	466
413	596	412	738	433	465
416	589	410	742	432	464
416	578	408	741	431	462
414	559	408	740	432	461
411	538	407	733	432	460
406	518	406	731	434	458
400	504	405	729	436	453
393	491	404	737	439	447
389	477	403	712	442	438
385	494	403	691	445	426
382	467	403	664	448	411
379	457	404	635	450	393
375	453	404	608	453	373
372	449	405	580	455	351
369	445	406	577	456	331
366	441	408	556	460	316
363	438	408	556	459	305
360	439	408	543	460	297
357	436	408	532	460	292
354	438	407	530	461	289
352	438	406	525	461	288
349	440	406	511	461	286
346	442	405	509	461	285
345	444	405	504	461	285
343	443	404	504	462	284
343	443	405	505	461	284
340	444	404	503	461	284
340	445	404	505	461	283
338	444	405	504	461	283
337	445	404	502	461	282
336	445	404	503	461	282
335	445	404	503	460	282
336	446	404	500	460	283
336	446	404	503	460	283
334	446	403	502	459	283
334	448	402	505	458	283
334	448	401	503	458	283
335	448	401	505	457	284
334	448	401	507	456	285
334	448	399	509	455	288
335	448	398	518	454	293
337	450	397	538	453	303
339	451	396	551	453	317
344	452	397	573	452	336
352	454	388	591	450	354
357	456	395	604	448	370
362	466	395	624	447	385
364	479	394	637	445	398
368	493	393	664	444	408
