488	621	525	821	594	470
486	622	526	834	595	469
485	621	527	810	596	469
482	622	528	835	597	469
480	620	528	818	597	468
479	620	528	860	597	467
478	619	528	878	598	466
477	619	529	851	597	466
476	619	529	822	598	465
474	618	530	845	598	464
475	619	529	834	598	464
474	619	530	836	598	463
473	618	530	827	598	462
473	619	530	821	599	462
471	617	530	812	598	462
471	619	530	828	599	463
471	617	530	809	599	461
471	617	530	804	598	461
470	616	530	800	597	460
471	616	529	820	597	461
471	615	529	804	597	460
469	616	529	808	597	459
470	615	528	796	596	459
470	613	528	808	596	459
469	613	528	805	596	459
470	612	527	799	595	458
469	612	527	794	595	457
470	612	527	805	595	458
470	613	526	793	594	457
470	612	525	799	593	457
470	610	525	788	592	457
469	610	525	776	592	456
470	610	524	799	592	456
470	608	523	789	591	456
470	610	523	788	591	457
470	608	523	779	590	456
471	609	523	779	590	456
472	608	522	776	590	455
472	607	522	779	589	455
471	606	522	774	589	455
472	606	520	762	589	456
472	608	520	777	587	455
472	606	520	778	587	454
473	605	519	792	587	454
473	606	518	805	586	454
474	605	518	800	585	454
476	605	516	814	584	454
477	604	514	796	583	453
477	605	512	821	581	453
479	604	510	818	578	451
478	606	509	785	576	450
477	606	507	828	574	450
476	606	505	805	573	448
475	606	503	838	571	446
474	607	502	837	569	444
472	607	499	834	567	441
472	606	497	769	564	439
470	605	495	787	562	436
470	601	492	803	558	433
469	601	490	784	556	428
469	597	487	790	553	426
467	593	484	753	549	423
466	590	481	758	545	420
465	584	479	744	542	417
464	579	475	758	538	415
462	587	472	752	534	411
460	571	470	756	531	408
458	565	468	750	528	403
457	572	465	747	525	400
455	555	463	739	523	397
454	545	461	735	520	392
451	552	460	723	517	389
446	541	457	713	515	385
441	537	456	709	513	381
436	536	454	695	511	378
431	533	453	705	508	373
424	532	450	695	505	371
418	532	448	693	502	367
414	533	447	714	498	358
411	534	445	722	493	344
407	536	443	747	489	330
404	536	442	769	486	320
406	538	440	737	484	313
402	539	438	759	482	306
401	541	437	751	481	302
400	541	435	759	480	299
399	541	433	790	479	295
397	541	431	737	478	294
395	540	430	748	478	292
392	538	428	776	476	291
389	538	427	746	475	290
387	537	425	717	475	290
385	535	424	731	474	290
382	533	423	732	473	289
378	530	422	696	472	288
376	527	421	710	471	287
374	524	421	742	471	286
372	521	419	720	471	286
371	517	419	716	470	286
369	510	419	698	470	286
367	504	418	686	470	286
365	500	418	657	470	286
364	497	418	670	470	285
363	496	417	656	470	285
362	495	417	656	470	283
361	492	416	654	471	282
360	489	416	659	471	281
359	484	416	675	471	281
358	477	415	650	472	280
357	465	415	671	472	281
354	457	414	620	472	280
353	453	414	618	472	280
348	451	412	568	473	280
345	451	411	567	473	280
342	452	411	564	474	279
341	455	410	527	474	280
339	457	409	508	475	280
340	460	409	505	477	279
337	462	409	493	478	280
336	465	409	495	481	280
336	468	409	503	481	280
334	470	409	494	481	280
334	471	409	508	482	280
333	472	409	507	482	280
333	473	409	516	483	280
332	474	409	509	483	279
332	475	409	514	484	280
332	476	409	504	485	280
331	478	409	496	486	280
330	480	410	498	488	279
330	480	410	500	489	280
331	482	411	509	490	280
330	482	411	509	491	279
329	483	413	494	492	280
329	483	414	499	493	280
329	484	415	502	495	280
328	483	416	507	496	279
328	482	417	513	496	280
327	482	417	511	497	280
327	482	418	521	498	280
327	480	418	520	500	280
325	479	419	547	501	280
325	476	420	568	502	281
326	471	422	602	503	281
322	466	425	586	505	281
320	463	426	621	507	281
320	457	426	589	508	281
319	455	427	600	509	281
318	452	427	588	510	281
317	447	427	601	511	281
318	442	427	555	511	281
320	439	425	539	512	281
320	435	423	541	511	282
321	431	421	554	509	281
328	427	418	558	509	281
334	424	417	565	508	280
340	423	414	528	508	280
341	423	413	546	508	280
344	422	412	579	508	280
346	422	413	561	508	280
353	424	413	567	508	280
359	429	414	555	509	281
370	438	415	556	510	280
381	447	416	582	510	280
387	455	417	615	511	281
391	471	417	608	511	280
395	486	417	656	510	280
398	503	417	609	510	280
402	522	417	615	510	280
405	540	418	592	509	281
410	556	418	622	509	281
417	566	417	673	508	280
425	576	417	656	508	280
435	585	417	688	508	281
445	590	417	727	508	281
455	592	418	668	508	282
463	596	418	685	507	283
467	600	418	714	505	286
470	604	417	704	504	290
474	606	417	764	503	296
478	607	416	765	503	305
480	607	418	770	502	315
483	605	421	793	500	326
486	605	426	784	500	339
485	603	433	770	499	351
486	600	440	745	499	362
485	603	446	747	499	370
485	600	450	737	499	377
484	598	454	751	500	379
485	597	459	743	503	381
484	594	465	745	509	382
484	594	471	771	513	382
483	592	476	785	518	381
480	591	481	809	523	382
478	589	485	820	528	382
476	588	488	815	532	380
475	587	487	817	534	378
473	586	486	821	535	377
471	585	485	839	535	377
469	583	485	837	536	378
466	583	485	738	537	380
466	582	485	738	538	382
465	581	485	741	540	385
465	580	486	784	543	387
463	580	487	772	544	387
462	578	486	766	545	388
459	578	487	763	546	387
458	577	486	760	547	388
457	576	487	774	548	388
454	576	486	770	549	389
452	574	486	786	550	389
450	573	487	801	550	390
449	572	488	854	553	392
447	572	488	868	554	395
447	574	488	847	553	399
446	574	488	849	553	402
447	577	488	858	553	406
446	579	489	858	554	410
446	581	489	828	554	415
448	582	490	804	554	418
451	584	492	833	555	421
456	585	492	837	556	422
464	585	494	823	558	422
469	587	496	830	561	422
474	587	496	836	563	422
478	590	498	835	565	422
482	591	500	827	567	423
488	592	502	792	570	423
494	594	504	778	573	424
499	595	507	779	577	424
504	598	510	757	582	424
507	600	513	742	588	425
508	603	517	747	592	425
507	605	520	733	596	425
507	605	522	732	598	425
508	606	523	741	601	426
508	605	525	737	602	426
508	604	527	747	604	426
507	604	528	749	606	426
507	602	529	737	607	428
505	600	532	762	609	429
505	599	534	755	610	430
503	596	534	765	612	430
501	595	535	756	612	430
500	594	535	762	613	429
499	594	535	762	612	430
498	591	535	755	612	429
497	591	535	768	612	429
496	592	535	762	611	429
496	590	535	766	611	429
494	589	534	756	610	428
495	590	534	754	610	428
493	589	534	757	610	426
492	588	532	748	608	426
492	589	531	744	609	426
491	589	530	752	607	426
491	589	529	749	606	425
490	587	528	746	605	425
490	586	527	755	605	424
490	588	527	748	604	424
490	587	526	751	603	424
491	590	524	756	601	423
492	590	522	762	600	422
493	589	521	762	600	422
493	591	520	746	599	422
494	591	519	755	598	422
494	591	519	760	597	421
495	591	518	759	596	420
495	594	517	766	596	420
497	595	516	775	594	420
498	596	515	758	593	418
500	597	512	754	592	417
501	598	511	773	589	417
501	598	509	758	587	416
501	598	508	749	585	414
501	598	507	746	584	413
500	598	506	752	583	413
500	594	505	751	581	412
499	598	505	754	580	412
500	598	503	749	578	411
497	596	502	750	576	410
498	596	500	746	573	409
496	594	497	741	570	407
495	590	495	737	567	405
494	587	493	750	564	404
493	586	492	736	562	404
491	585	491	739	561	402
490	583	490	735	560	402
491	583	490	744	559	402
491	582	489	725	559	401
489	581	488	724	558	401
490	579	488	726	558	401
489	579	487	729	556	401
487	578	487	721	555	400
487	577	486	720	554	400
485	574	485	718	553	400
484	572	484	723	552	399
483	569	482	719	550	399
481	565	480	719	548	399
477	559	477	719	546	400
472	554	476	718	544	400
466	550	473	716	542	401
457	548	471	716	540	402
451	544	469	713	538	403
447	540	469	708	536	404
443	546	466	706	535	405
439	535	465	703	534	405
434	529	463	700	533	405
427	528	461	698	532	404
419	527	460	709	530	404
412	526	458	705	528	403
401	526	456	704	525	404
391	521	454	701	523	406
381	529	452	699	521	406
375	534	451	699	519	408
373	543	449	700	516	407
369	544	447	700	515	407
367	544	446	702	513	407
363	541	446	713	509	407
360	543	443	715	505	407
356	547	440	728	502	406
352	546	437	740	499	405
350	545	435	781	495	404
349	543	432	759	492	402
349	541	430	768	490	398
348	537	429	757	488	394
347	533	427	767	486	387
345	528	427	760	485	379
344	521	426	773	483	369
342	515	425	759	482	357
342	509	425	770	481	345
340	504	425	798	480	335
339	500	425	745	479	327
339	497	426	781	479	320
339	492	426	757	479	313
338	487	427	797	480	307
338	482	428	791	480	302
338	478	428	784	480	298
338	472	428	746	481	294
338	468	428	700	481	292
338	461	429	665	482	290
337	460	429	679	482	288
337	457	428	674	483	287
337	455	429	677	484	285
336	452	428	714	485	285
335	452	428	675	487	284
334	451	427	667	489	283
334	449	428	702	491	283
334	448	427	689	493	283
333	448	427	700	494	282
333	447	428	691	494	282
332	447	428	674	495	283
332	447	428	646	495	282
332	447	428	650	496	282
331	447	428	647	497	282
331	447	428	611	497	282
333	447	428	606	497	281
330	448	428	579	497	281
329	448	428	576	498	281
329	448	428	579	497	281
329	449	428	582	498	281
329	449	428	566	498	282
329	450	429	552	499	282
329	450	429	565	498	281
328	451	429	563	499	282
328	450	430	569	499	282
328	449	430	568	500	281
327	449	430	561	500	282
328	445	430	561	500	282
328	446	431	564	500	282
331	449	430	549	499	282
334	460	430	580	498	283
343	480	429	638	496	284
358	497	428	698	495	286
371	504	426	712	495	291
378	514	425	713	494	299
380	526	424	711	494	308
382	535	424	746	493	317
384	541	424	1023	492	325
387	546	424	837	492	334
389	551	424	854	492	341
390	554	424	833	491	347
391	558	424	819	490	352
390	563	423	844	489	356
389	569	423	826	489	361
386	573	422	815	489	364
384	576	421	814	488	366
382	580	421	811	488	369
380	583	421	827	487	369
378	586	420	819	487	370
378	587	420	833	487	369
375	586	419	815	486	368
374	585	420	823	486	367
374	582	419	817	486	367
373	578	419	752	485	367
373	572	420	749	485	367
372	568	419	760	485	368
373	565	419	759	484	369
374	561	419	773	484	370
374	558	419	766	484	372
374	555	419	759	484	373
375	554	419	764	483	374
375	553	418	785	482	375
375	550	418	754	482	376
375	549	418	766	482	378
376	547	418	768	482	381
378	546	419	837	481	384
379	543	420	766	482	387
380	540	420	784	482	388
382	538	421	777	482	389
384	536	422	779	483	390
386	535	422	802	483	390
387	533	423	772	484	390
388	530	424	777	485	391
389	529	425	750	486	391
391	528	426	774	488	393
391	526	428	749	490	394
393	523	430	775	492	396
393	522	431	775	494	397
394	521	432	766	495	399
394	520	433	773	496	402
394	519	434	741	497	405
395	519	433	789	498	411
396	519	432	831	498	417
396	518	432	855	498	422
398	518	432	807	499	427
399	526	434	803	500	433
401	537	435	810	500	436
402	544	437	804	502	439
405	550	439	815	503	445
408	560	443	835	504	448
412	568	446	823	508	453
414	573	450	800	513	456
416	578	454	804	519	460
419	585	457	793	526	463
422	591	461	826	533	466
430	598	465	781	541	467
438	604	471	768	549	469
446	609	476	781	557	471
453	614	481	750	564	471
459	616	486	766	569	470
464	619	491	770	575	470
467	620	496	759	580	469
468	621	500	755	582	467
468	621	503	748	586	466
467	622	506	737	588	466
465	622	508	731	589	465
464	621	510	737	591	464
462	621	510	733	591	463
460	619	512	732	592	463
458	619	512	734	592	462
457	619	512	732	592	461
456	620	512	732	591	461
454	617	512	731	591	460
454	616	511	731	591	459
453	616	511	730	590	458
452	615	511	728	590	458
451	614	510	727	589	458
450	613	510	726	589	459
450	613	509	726	588	457
450	613	510	726	588	457
450	612	509	725	588	457
448	612	508	725	588	457
449	612	508	724	587	457
448	611	507	724	586	455
447	611	506	724	586	456
447	611	506	724	585	455
447	611	505	723	585	455
447	611	505	723	584	455
448	610	504	723	584	455
447	610	503	722	583	455
448	611	503	722	581	454
448	610	501	722	581	454
449	609	500	721	580	453
450	609	499	720	579	454
452	610	499	720	577	453
452	609	497	720	577	453
453	610	497	720	576	453
455	608	495	719	575	453
457	608	494	719	574	451
459	608	492	719	571	452
460	607	488	718	569	450
460	606	486	718	567	449
460	604	483	726	564	449
461	605	481	728	561	448
459	603	479	734	559	447
458	599	476	718	555	446
457	597	473	720	552	442
455	594	470	742	549	439
454	590	466	730	545	436
451	584	463	717	541	432
449	576	459	715	537	428
446	568	455	708	533	423
443	561	452	734	529	420
441	567	449	748	523	416
437	560	447	762	519	414
432	554	444	768	515	413
427	541	442	746	512	411
423	538	440	717	510	408
416	538	438	727	508	405
409	540	437	731	506	401
400	548	436	756	506	396
391	558	435	747	504	389
380	567	435	751	504	379
370	570	434	823	503	363
358	571	432	803	504	343
348	568	430	771	504	322
342	563	429	783	506	309
337	558	427	807	506	302
333	552	426	828	508	298
331	547	425	775	508	295
328	544	424	779	509	293
326	538	422	723	509	292
325	531	421	718	509	290
324	524	420	753	510	289
322	518	419	734	509	288
320	511	418	753	510	288
320	505	418	730	510	287
319	500	418	705	511	287
318	495	418	672	511	286
317	490	418	668	510	286
317	484	418	644	511	286
316	479	417	631	512	285
316	475	417	590	512	285
316	469	416	584	512	285
315	464	416	574	512	284
315	460	416	584	512	284
316	456	415	578	513	283
314	452	415	586	513	283
315	449	416	560	513	283
314	447	415	563	512	283
315	444	415	569	513	283
314	442	415	552	513	283
314	439	414	563	512	283
314	437	414	557	512	283
314	436	414	555	512	282
314	435	414	546	511	283
315	434	413	546	511	283
314	433	414	540	511	282
314	433	414	539	511	283
314	433	414	553	511	282
314	432	414	554	511	283
314	432	414	552	511	283
314	431	414	545	511	283
315	429	414	548	511	282
314	427	414	537	511	283
314	425	414	534	511	283
314	425	415	534	511	283
314	424	415	530	511	283
315	423	416	533	511	283
314	423	416	533	511	284
314	423	416	533	511	284
315	422	417	540	511	283
316	423	418	535	511	283
316	422	419	543	511	283
318	423	421	547	512	284
320	426	423	536	512	283
325	431	424	537	512	283
329	442	426	529	512	284
335	461	427	540	512	284
342	481	428	543	512	284
348	501	429	555	513	283
351	523	429	550	513	284
352	541	430	569	513	283
354	559	431	606	513	284
353	576	431	596	513	284
355	588	432	559	513	285
356	596	432	591	513	285
358	604	432	618	513	285
360	608	433	635	512	285
364	608	434	669	512	285
369	607	435	635	511	286
373	605	436	614	511	286
380	604	436	637	511	286
387	600	437	616	511	286
395	595	438	606	511	286
401	589	439	612	511	286
404	585	440	602	511	286
407	581	441	615	511	286
412	579	441	603	511	286
415	574	443	639	512	286
417	571	445	661	511	286
417	566	446	661	512	286
416	564	448	640	512	286
416	562	450	676	512	286
417	561	451	639	512	286
417	560	453	682	511	286
418	557	455	685	511	288
419	556	458	715	511	290
420	553	461	709	511	293
422	551	463	779	513	297
422	549	467	813	514	301
423	548	470	834	516	305
424	548	472	709	518	310
425	550	475	698	519	314
425	546	476	704	521	321
427	546	477	723	523	330
427	547	479	718	526	340
428	547	480	731	528	351
428	539	481	747	530	361
428	536	482	735	531	371
429	536	482	740	531	380
428	535	481	772	531	389
430	536	481	784	531	396
433	540	481	782	530	402
438	543	481	820	531	406
442	547	482	837	533	409
448	551	484	861	535	412
457	555	486	849	537	413
462	560	489	858	541	415
469	564	491	821	544	416
477	569	494	828	549	420
485	574	498	863	555	422
491	579	502	873	560	424
497	583	506	840	566	426
503	586	511	855	572	428
507	589	515	857	579	429
509	591	520	825	587	429
510	594	523	814	592	429
511	597	526	812	596	431
511	599	528	817	599	431
511	600	530	820	601	432
510	603	532	820	604	433
510	603	534	821	605	434
508	603	534	811	606	434
507	604	536	787	607	435
505	605	537	801	608	435
504	605	537	790	608	435
503	604	537	793	608	435
502	604	537	774	608	435
500	604	537	775	607	434
500	603	536	763	607	434
499	602	535	762	606	433
497	601	535	765	605	431
497	601	534	759	605	431
496	601	533	764	604	430
495	600	532	760	603	430
495	599	531	761	601	429
494	598	531	746	601	429
494	598	530	746	600	428
494	597	529	743	599	427
494	597	528	745	598	426
494	596	527	754	597	427
495	596	526	760	597	426
495	594	525	761	595	425
496	594	524	752	595	425
497	594	522	759	594	424
498	593	521	751	592	423
499	593	520	763	591	422
500	592	518	777	590	422
501	590	516	756	588	420
503	591	514	766	586	419
504	591	511	754	583	417
503	591	509	748	580	415
503	590	507	752	577	412
501	589	504	742	574	410
498	588	500	753	569	405
495	587	497	772	565	401
491	584	493	742	560	397
486	579	488	762	555	392
481	571	483	742	549	387
476	561	477	757	544	382
469	547	471	738	539	378
461	535	465	741	533	374
450	533	458	729	528	373
437	526	453	720	523	372
422	518	447	729	518	372
407	507	441	737	514	370
394	497	436	727	509	368
381	486	431	717	504	363
368	481	427	684	500	354
357	502	422	678	497	342
351	483	418	661	494	328
344	480	415	606	493	316
340	474	413	598	492	306
337	468	413	606	491	300
333	461	412	618	491	294
330	459	412	600	491	291
327	458	411	578	490	289
326	457	411	569	490	287
324	458	411	588	489	287
322	459	412	581	489	287
321	460	413	565	490	286
320	460	414	543	490	286
319	459	416	541	491	286
320	459	417	574	492	286
319	459	419	554	495	285
319	458	420	525	496	286
320	457	422	524	499	285
320	457	423	512	503	286
319	456	423	510	506	285
320	456	424	507	509	285
320	455	425	517	512	285
320	455	425	514	514	285
320	455	426	504	515	285
320	454	426	516	516	285
320	455	426	516	516	285
320	455	426	521	516	284
320	455	426	523	517	284
320	456	427	526	518	284
319	456	427	524	519	284
319	457	427	512	522	284
319	457	427	510	524	283
318	457	428	510	525	283
318	457	428	506	525	282
318	457	428	501	526	282
318	456	428	502	526	282
317	455	428	500	526	281
318	455	428	522	526	281
317	453	429	558	526	280
317	452	429	585	525	280
317	450	429	579	525	280
318	449	430	656	525	279
317	449	430	716	525	280
318	448	430	670	525	279
318	447	430	659	524	279
318	446	430	690	524	279
319	446	430	679	521	279
320	444	429	668	520	279
321	443	429	655	520	279
322	442	429	683	519	279
325	440	429	716	519	279
330	438	428	713	519	279
341	436	428	734	517	279
353	436	427	719	517	279
368	437	427	700	517	279
377	437	426	734	517	279
385	440	426	683	517	279
391	444	427	687	517	279
396	451	427	670	517	279
400	457	427	671	516	279
403	464	426	700	516	279
405	472	426	734	516	279
407	483	427	692	516	279
410	492	427	699	516	279
411	500	427	696	515	279
411	511	427	732	515	279
413	521	428	769	514	281
415	535	427	793	513	281
417	553	427	821	513	283
421	567	427	809	512	285
425	579	426	796	512	293
430	587	426	795	511	304
435	591	425	779	509	317
438	591	424	792	508	330
440	592	423	863	506	346
441	592	423	824	502	366
444	591	421	863	498	388
446	589	420	1015	492	406
448	588	419	903	488	419
449	586	419	904	485	428
451	584	418	898	482	433
452	592	417	943	480	435
454	606	416	937	477	436
456	580	415	930	474	434
456	579	414	918	474	431
454	579	415	912	473	431
453	576	414	886	473	431
451	575	414	896	472	430
451	574	414	826	472	430
451	573	413	811	472	429
450	572	413	798	472	429
451	572	413	795	472	428
451	572	413	794	472	427
451	571	413	803	472	427
449	570	413	787	472	427
447	567	413	784	473	426
445	565	414	808	475	425
443	561	414	785	477	422
441	558	415	790	481	421
438	555	416	779	483	418
436	551	417	787	485	416
435	555	418	777	487	414
432	551	420	776	489	413
431	549	421	763	491	412
429	546	421	797	493	411
427	539	423	744	494	409
425	537	423	752	496	408
422	523	424	739	497	407
418	511	425	731	498	407
413	496	425	732	499	407
410	479	427	735	500	408
407	469	427	710	502	409
406	466	430	723	504	415
404	463	432	721	506	421
403	460	435	718	509	428
402	457	439	711	512	433
403	454	442	711	515	435
403	450	445	715	517	437
403	445	448	722	520	438
403	440	450	742	522	438
403	440	451	768	523	440
403	441	453	805	525	440
404	440	453	810	528	441
405	440	453	786	531	441
405	440	453	780	533	443
403	438	453	777	535	444
406	435	453	784	537	445
407	431	451	785	539	445
408	424	451	793	540	444
410	417	450	774	542	444
412	414	449	776	543	446
413	413	449	780	544	447
415	411	450	854	545	450
417	408	450	785	546	452
419	406	451	770	547	454
421	402	452	830	548	456
423	400	452	827	550	456
425	398	453	832	551	457
426	396	454	835	552	458
428	394	454	859	553	458
430	393	455	837	554	458
431	392	457	861	554	459
432	391	457	893	554	459
434	390	459	887	557	460
435	390	459	899	558	459
437	390	461	786	559	459
439	390	462	781	560	459
441	390	462	826	561	458
443	392	463	827	562	457
445	393	463	828	563	456
446	394	464	830	563	455
447	395	464	835	563	455
448	396	465	846	564	453
449	396	466	844	564	452
451	398	467	841	565	450
452	399	467	841	566	450
454	401	468	843	567	449
455	401	469	837	567	448
455	402	469	835	567	446
456	402	469	852	567	445
456	403	469	849	567	445
455	403	468	844	566	444
454	404	468	836	566	444
453	406	468	850	566	444
452	407	467	851	565	443
451	408	467	829	564	442
450	410	466	838	563	442
449	409	465	833	562	441
449	410	465	835	561	442
449	412	464	840	561	442
448	413	463	838	560	441
447	414	463	840	560	441
446	415	462	812	559	441
445	416	461	811	558	441
443	417	460	815	557	442
442	419	459	820	555	442
442	420	459	824	555	442
441	421	458	828	554	443
441	422	458	831	553	443
440	423	457	832	552	444
439	423	455	745	550	445
439	424	454	755	548	444
438	425	452	765	546	445
437	422	449	750	542	445
437	421	445	741	538	445
436	419	442	731	534	445
434	417	438	749	529	443
432	417	434	731	524	439
430	418	431	745	519	434
429	419	428	743	514	430
425	421	427	739	508	426
422	434	425	711	502	423
416	456	423	742	496	422
409	474	420	770	491	419
404	491	418	778	490	414
401	504	417	770	489	401
399	511	418	812	489	386
398	514	420	762	491	368
396	515	422	720	494	348
395	515	424	733	497	328
394	516	424	743	500	313
391	527	424	729	504	305
389	539	425	690	503	299
387	524	425	689	504	297
384	527	425	704	505	295
382	530	425	686	505	294
379	509	425	691	506	293
375	505	425	673	506	293
371	503	426	686	507	292
367	497	426	656	507	292
363	492	426	644	508	291
360	486	427	646	508	291
357	482	427	671	508	291
354	478	427	637	509	291
352	473	428	626	509	291
350	470	428	636	509	291
348	467	427	635	509	291
346	464	427	634	508	291
346	463	427	630	508	291
346	461	427	620	508	291
345	459	427	632	509	292
344	458	427	627	509	292
345	456	428	625	509	292
345	456	428	639	509	292
346	455	428	624	509	293
345	454	428	632	510	293
345	454	429	636	510	293
347	453	429	656	510	294
347	453	430	659	510	294
348	452	430	650	510	294
347	452	430	641	510	295
348	452	430	625	510	295
348	451	430	625	510	295
348	451	430	623	510	296
348	451	430	635	510	296
349	450	430	637	510	296
349	450	430	637	510	297
349	450	430	640	510	297
350	450	430	642	510	297
350	450	430	636	510	298
350	450	430	642	510	298
350	450	430	653	510	298
350	450	431	638	510	298
351	450	430	641	510	298
350	450	431	638	509	298
